Start Date,1/1/00,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,USDKRW Curncy,,,,,,USDJPY Curncy,,,,,,USDCNY Curncy,,,,,,USDEUR Curncy,,,,,
,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day,Last Trade/Last Price,Volume,RSI 14 Day,RSI 30 Day,RSI 9 Day,RSI 3 Day
Dates,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D,LAST_PRICE,PX_VOLUME,RSI_14D,RSI_30D,RSI_9D,RSI_3D
12月10日2018年,1126.8,#N/A N/A,52.42,50.93,56.04,78.06,113.33,#N/A N/A,52.2,52.75,52.85,65.77,6.9117,#N/A N/A,49.2149,51.5127,50.45,68.7765,0.8806,#N/A N/A,51.9685,53.4682,51.1434,57.5393
12月11日2018年,1129.95,#N/A N/A,54.91,52.15,59.48,82.97,113.38,#N/A N/A,52.78,53.01,53.73,67.73,6.9,#N/A N/A,47.0744,50.3508,47.3454,56.8071,0.8836,#N/A N/A,55.5493,55.0317,57.1084,74.8845
12月12日2018年,1128.7,#N/A N/A,53.71,51.62,57.47,73.21,113.29,#N/A N/A,51.57,52.47,51.78,58.64,6.88,#N/A N/A,43.5849,48.4196,42.3354,39.2793,0.8796,#N/A N/A,50.1779,52.5941,48.2685,41.2133
12月13日2018年,1123.4,#N/A N/A,48.83,49.42,49.49,41.88,113.63,#N/A N/A,55.71,54.3,58.23,76.51,6.8816,#N/A N/A,43.9429,48.5828,42.8794,41.4473,0.8805,#N/A N/A,51.3185,53.0779,50.219,48.959
12月14日2018年,1130.75,#N/A N/A,54.94,52.34,58.48,69.25,113.39,#N/A N/A,52.31,52.81,52.64,52.5,6.9076,#N/A N/A,49.546,51.1796,51.2815,68.6932,0.8845,#N/A N/A,56.1261,55.1807,58.1152,72.8273
12月17日2018年,1131.45,#N/A N/A,55.49,52.61,59.26,71.19,112.83,#N/A N/A,45.36,49.54,42.04,25.01,6.8972,#N/A N/A,47.5007,50.1319,48.0978,53.7004,0.8812,#N/A N/A,51.5988,53.1479,50.6575,46.1314
12月18日2018年,1130,#N/A N/A,54.03,51.98,56.78,59.53,112.52,#N/A N/A,42.03,47.84,37.35,17.44,6.8951,#N/A N/A,47.0782,49.9185,47.4289,50.3705,0.8802,#N/A N/A,50.2753,52.5412,48.5343,39.5428
12月19日2018年,1123.4,#N/A N/A,47.86,49.21,46.77,28.1,112.48,#N/A N/A,41.6,47.62,36.76,16.47,6.8911,#N/A N/A,46.2344,49.5032,46.0564,42.7897,0.879,#N/A N/A,48.6624,51.807,45.9351,31.456
12月20日2018年,1127.7,#N/A N/A,51.73,50.97,52.86,52.57,111.28,#N/A N/A,31.37,41.73,23.91,4.72,6.885,#N/A N/A,44.9124,48.8618,43.878,31.8311,0.8737,#N/A N/A,42.2197,48.6978,36.281,13.3579
12月21日2018年,1122.55,#N/A N/A,47.21,48.87,45.8,32.62,111.22,#N/A N/A,30.96,41.46,23.45,4.48,6.9065,#N/A N/A,50.3057,51.1685,52.7412,71.0411,0.8794,#N/A N/A,49.9018,51.9088,49.1989,55.0647
12月24日2018年,1125.2,#N/A N/A,49.65,49.97,49.69,47.89,110.45,#N/A N/A,26.22,38.23,18.34,2.26,6.8991,#N/A N/A,48.5441,50.3597,49.7019,54.7752,0.8768,#N/A N/A,46.8425,50.4197,44.5629,41.422
12月25日2018年,1125.2,#N/A N/A,49.65,49.97,49.69,47.89,110.31,#N/A N/A,25.46,37.68,17.56,1.99,6.8871,#N/A N/A,45.7465,49.0588,44.9738,35.1813,0.8778,#N/A N/A,48.1589,50.9792,46.7346,48.7479
12月26日2018年,1125.35,#N/A N/A,49.79,50.03,49.92,48.87,111.37,#N/A N/A,39.75,44.01,39.53,58.29,6.8854,#N/A N/A,45.3478,48.8738,44.3021,32.6959,0.8809,#N/A N/A,52.1175,52.6914,53.1373,67.5934
12月27日2018年,1120.25,#N/A N/A,45.15,47.91,42.52,24.9,111.01,#N/A N/A,37.15,42.49,35.87,45.09,6.8663,#N/A N/A,41.0218,46.8215,37.2671,14.9258,0.8748,#N/A N/A,44.8586,49.1939,41.9695,32.414
12月28日2018年,1115.85,#N/A N/A,41.56,46.17,37.17,15.23,110.27,#N/A N/A,32.44,39.59,29.56,26.56,6.8785,#N/A N/A,44.6536,48.2572,43.6923,44.0571,0.8738,#N/A N/A,43.782,48.6463,40.4034,28.7363
12月31日2018年,1115.85,#N/A N/A,41.56,46.17,37.17,15.23,109.69,#N/A N/A,29.31,37.51,25.59,17.9,6.8785,#N/A N/A,44.6536,48.2572,43.6923,44.0571,0.8722,#N/A N/A,42.0435,47.7662,37.8605,22.586
1月1日2019年,1115.85,#N/A N/A,41.56,46.17,37.17,15.23,109.74,#N/A N/A,29.94,37.81,26.54,21.22,6.8785,#N/A N/A,44.6536,48.2572,43.6923,44.0571,0.8723,#N/A N/A,42.198,47.8272,38.1343,24.1088
1月2日2019年,1119.1,#N/A N/A,45.04,47.63,43.12,40.73,108.88,#N/A N/A,25.7,34.91,21.25,10.39,6.862,#N/A N/A,40.9783,46.5007,37.8015,25.9975,0.8816,#N/A N/A,54.378,53.0989,57.6541,79.7298
1月3日2019年,1127.8,#N/A N/A,53.09,51.28,55.73,73.15,107.68,#N/A N/A,21.2,31.44,16.19,5.02,6.872,#N/A N/A,43.9873,47.6943,43.0378,46.0878,0.8777,#N/A N/A,49.6528,50.8691,50.184,54.5713
1月4日2019年,1124.45,#N/A N/A,50.05,49.89,50.85,55.59,108.51,#N/A N/A,30.3,36,29.3,38.16,6.8692,#N/A N/A,43.3214,47.3881,41.926,41.3706,0.8775,#N/A N/A,49.4157,50.756,49.8117,53.2781
1月7日2019年,1118.7,#N/A N/A,45.26,47.61,43.49,34.35,108.72,#N/A N/A,32.42,37.09,32.31,45.39,6.851,#N/A N/A,39.17,45.4267,35.2642,20.7067,0.8715,#N/A N/A,42.8101,47.4807,39.8363,25.7831
1月8日2019年,1123.95,#N/A N/A,49.97,49.78,50.8,56.9,108.75,#N/A N/A,32.74,37.25,32.77,46.73,6.8532,#N/A N/A,39.9195,45.7077,36.6334,27.2916,0.8741,#N/A N/A,46.1682,48.9572,45.1875,44.4253
1月9日2019年,1122.25,#N/A N/A,48.51,49.1,48.51,48.77,108.17,#N/A N/A,29.84,35.46,28.55,27.34,6.816,#N/A N/A,32.6044,41.9311,26.1229,8.7859,0.8664,#N/A N/A,38.8858,45.0748,34.8578,20.9965
1月10日2019年,1118.55,#N/A N/A,45.41,47.63,43.7,33.25,108.43,#N/A N/A,32.72,36.87,32.91,43.19,6.7885,#N/A N/A,28.4535,39.4391,21.0906,5.0151,0.8696,#N/A N/A,42.9157,46.8856,41.1477,40.5431
1月11日2019年,1116.4,#N/A N/A,43.67,46.79,41.03,26.03,108.48,#N/A N/A,33.28,37.14,33.78,46.55,6.763,#N/A N/A,25.2441,37.312,17.5614,3.1404,0.8719,#N/A N/A,45.6878,48.1565,45.4098,53.0632
1月14日2019年,1123.2,#N/A N/A,50.19,49.69,51.54,63.56,108.16,#N/A N/A,31.46,36.11,30.89,29.69,6.7681,#N/A N/A,27.0172,38.0038,20.5526,12.9073,0.8719,#N/A N/A,45.6878,48.1565,45.4098,53.0632
1月15日2019年,1120.75,#N/A N/A,48.03,48.7,48.07,49.88,108.68,#N/A N/A,37.46,38.96,40.26,62.66,6.761,#N/A N/A,26.0895,37.4093,19.4475,10.6621,0.8762,#N/A N/A,50.8617,50.525,53.3959,75.1102
1月16日2019年,1120.2,#N/A N/A,47.54,48.48,47.27,46.51,109.09,#N/A N/A,41.79,41.1,46.67,75.98,6.7568,#N/A N/A,25.531,37.0545,18.7756,9.2366,0.8778,#N/A N/A,52.6685,51.38,56.0852,80.2801
1月17日2019年,1122.45,#N/A N/A,49.81,49.46,51.04,62.19,109.26,#N/A N/A,43.54,41.97,49.21,80.34,6.7764,#N/A N/A,32.7644,39.81,31.246,53.1167,0.878,#N/A N/A,52.9016,51.4884,56.4387,81.0194
1月18日2019年,1121.95,#N/A N/A,49.3,49.25,50.14,56.66,109.78,#N/A N/A,48.61,44.57,56.37,89.28,6.7778,#N/A N/A,33.263,40.004,32.0839,55.4256,0.88,#N/A N/A,55.274,52.5821,60.0559,87.8508
1月21日2019年,1128.1,#N/A N/A,55.38,51.93,59.89,83.6,109.67,#N/A N/A,47.64,44.14,54.54,78.03,6.798,#N/A N/A,40.159,42.7588,43.3003,78.4234,0.8798,#N/A N/A,54.9758,52.4598,59.5,83.3509
1月22日2019年,1130.85,#N/A N/A,57.81,53.07,63.48,88.42,109.37,#N/A N/A,44.99,42.96,49.6,51.48,6.808,#N/A N/A,43.2834,44.0738,48.0761,84.4001,0.8803,#N/A N/A,55.6204,52.7442,60.5275,86.0336
1月23日2019年,1127.45,#N/A N/A,53.9,51.5,56.45,57.21,109.6,#N/A N/A,47.4,44.14,53.25,65.13,6.792,#N/A N/A,39.7108,42.4593,41.7467,50.6969,0.8787,#N/A N/A,53.0051,51.72,55.4621,48.5125
1月24日2019年,1128.65,#N/A N/A,55.05,52.02,58.28,63.95,109.64,#N/A N/A,47.83,44.35,53.91,67.51,6.7885,#N/A N/A,38.9534,42.1102,40.4366,44.8237,0.8845,#N/A N/A,60.2937,54.9969,66.7947,84.7282
1月25日2019年,1121.25,#N/A N/A,47.19,48.7,45.1,26.03,109.55,#N/A N/A,46.91,43.97,52.07,54.86,6.7483,#N/A N/A,31.5175,38.3627,28.7702,14.9616,0.8766,#N/A N/A,49.1192,50.1964,48.0573,34.7661
1月28日2019年,1117.9,#N/A N/A,44.12,47.29,40.45,18.56,109.35,#N/A N/A,44.83,43.12,47.97,33.76,6.7453,#N/A N/A,31.0413,38.1009,28.0898,13.9232,0.8751,#N/A N/A,47.3257,49.3502,45.3404,29.7669
1月29日2019年,1116.4,#N/A N/A,42.78,46.66,38.45,15.56,109.4,#N/A N/A,45.48,43.4,49.09,42.11,6.7354,#N/A N/A,29.4594,37.2336,25.8226,10.3632,0.8747,#N/A N/A,46.8346,49.1218,44.5842,28.1478
1月30日2019年,1116.4,#N/A N/A,42.78,46.66,38.45,15.56,109.04,#N/A N/A,41.66,41.85,41.77,17.83,6.7165,#N/A N/A,26.6656,35.6317,22.0077,5.9826,0.8711,#N/A N/A,42.5545,47.0925,38.1434,16.2304
1月31日2019年,1112.75,#N/A N/A,39.39,45.1,33.36,8.25,108.89,#N/A N/A,40.15,41.22,39.04,13.11,6.7,#N/A N/A,24.4827,34.2991,19.219,3.851,0.8736,#N/A N/A,46.2295,48.6175,44.4167,41.8682
2月1日2019年,1119.05,#N/A N/A,47.16,48.19,46.97,58.59,109.5,#N/A N/A,48.35,44.74,53.07,66.78,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8729,#N/A N/A,45.3546,48.2149,43.0417,37.0994
2月4日2019年,1119.05,#N/A N/A,47.16,48.19,46.97,58.59,109.89,#N/A N/A,52.81,46.85,59.74,79.14,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8744,#N/A N/A,47.6412,49.1482,46.9972,53.9563
2月5日2019年,1119.05,#N/A N/A,47.16,48.19,46.97,58.59,109.96,#N/A N/A,53.58,47.22,60.86,81.04,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8767,#N/A N/A,51.0253,50.5616,52.6674,71.5144
2月6日2019年,1119.05,#N/A N/A,47.16,48.19,46.97,58.59,109.97,#N/A N/A,53.7,47.28,61.04,81.4,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8801,#N/A N/A,55.5944,52.5772,59.8165,84.5654
2月7日2019年,1124.1,#N/A N/A,52.42,50.5,55.22,75.05,109.82,#N/A N/A,51.6,46.53,56.76,56.9,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8817,#N/A N/A,57.5991,53.5001,62.7918,88.3373
2月8日2019年,1123.85,#N/A N/A,52.15,50.39,54.75,72.9,109.73,#N/A N/A,50.33,46.07,54.2,44.77,6.7454,#N/A N/A,39.2251,40.6205,41.9774,61.0825,0.8832,#N/A N/A,59.4475,54.3615,65.4869,91.3201
2月11日2019年,1124.65,#N/A N/A,53,50.76,56.1,76.18,110.38,#N/A N/A,58.31,49.73,66.49,83.31,6.7923,#N/A N/A,50.0692,46.1567,56.2891,79.7553,0.8869,#N/A N/A,63.6562,56.4214,71.2632,95.5404
2月12日2019年,1123.95,#N/A N/A,52.12,50.42,54.49,65.74,110.48,#N/A N/A,59.39,50.27,67.98,85.63,6.774,#N/A N/A,46.577,44.4826,50.7899,62.2687,0.8829,#N/A N/A,56.7939,53.7102,59.2108,53.4209
2月13日2019年,1121.8,#N/A N/A,49.42,49.36,49.58,40.3,111.01,#N/A N/A,64.63,53.02,74.68,93.16,6.7604,#N/A N/A,44.1144,43.276,46.9546,50.0387,0.888,#N/A N/A,62.3647,56.4692,67.174,74.7283
2月14日2019年,1125.3,#N/A N/A,53.64,51.08,56.73,69.3,110.48,#N/A N/A,56.75,50.15,60.45,52.15,6.772,#N/A N/A,46.7028,44.6019,50.5385,60.072,0.8853,#N/A N/A,58.0941,54.6842,60.1769,54.8157
2月15日2019年,1128.8,#N/A N/A,57.46,52.75,62.68,82.24,110.47,#N/A N/A,56.61,50.1,60.21,51.5,6.7732,#N/A N/A,46.9763,44.7402,50.9244,61.2787,0.8854,#N/A N/A,58.2083,54.739,60.349,55.4748
2月18日2019年,1125.7,#N/A N/A,53.27,51.15,55.12,52.72,110.62,#N/A N/A,58.27,50.9,62.74,62.02,6.7667,#N/A N/A,45.6106,44.1232,48.6133,49.1984,0.8841,#N/A N/A,56.0701,53.8628,56.7616,43.1891
2月19日2019年,1128.4,#N/A N/A,56.26,52.45,59.86,67.81,110.63,#N/A N/A,58.39,50.96,62.92,62.83,6.7586,#N/A N/A,43.8978,43.3526,45.7053,35.9508,0.8816,#N/A N/A,52.1062,52.2005,50.2936,26.3535
2月20日2019年,1123.65,#N/A N/A,50.18,50.03,49.51,36.81,110.85,#N/A N/A,60.93,52.16,66.82,78.14,6.7213,#N/A N/A,37.0063,40.0225,34.8924,12.5704,0.882,#N/A N/A,52.6826,52.4434,51.2926,32.654
2月21日2019年,1125.35,#N/A N/A,52.17,50.87,52.8,49.26,110.7,#N/A N/A,58.31,51.27,61.83,54.98,6.7226,#N/A N/A,37.3753,40.1881,35.4908,15.4452,0.8822,#N/A N/A,52.9872,52.5681,51.8372,36.7146
2月22日2019年,1125.3,#N/A N/A,52.11,50.85,52.69,48.84,110.69,#N/A N/A,58.13,51.21,61.48,53.4,6.7137,#N/A N/A,35.8279,39.4172,33.1446,11.5464,0.8822,#N/A N/A,52.9872,52.5681,51.8372,36.7146
2月25日2019年,1121.05,#N/A N/A,46.69,48.66,43.71,23.27,111.06,#N/A N/A,62.7,53.32,68.73,82.06,6.6891,#N/A N/A,31.897,37.3674,27.4931,5.6418,0.8805,#N/A N/A,49.8248,51.3436,46.2723,17.0517
2月26日2019年,1118.7,#N/A N/A,43.97,47.5,39.52,16.22,110.59,#N/A N/A,54.56,50.46,54.16,37.78,6.7002,#N/A N/A,35.3441,38.8517,33.269,29.9035,0.878,#N/A N/A,45.522,49.5864,39.2935,7.8169
2月27日2019年,1119,#N/A N/A,44.42,47.67,40.34,20.81,111,#N/A N/A,59.5,52.74,62.06,63.53,6.6872,#N/A N/A,33.2232,37.7673,30.1088,20.5989,0.8795,#N/A N/A,48.4012,50.635,44.9026,38.0248
2月28日2019年,1124.4,#N/A N/A,51.84,50.57,53.21,68.07,111.39,#N/A N/A,63.56,54.8,67.96,77.07,6.6941,#N/A N/A,35.4377,38.7066,33.8602,36.3634,0.8794,#N/A N/A,48.2183,50.5625,44.5936,36.8183
3月1日2019年,1124.4,#N/A N/A,51.84,50.57,53.21,68.07,111.89,#N/A N/A,67.99,57.26,73.83,86.62,6.7062,#N/A N/A,39.2429,40.3402,40.1932,58.1957,0.8798,#N/A N/A,49.0479,50.8538,46.2579,46.9229
3月4日2019年,1124.95,#N/A N/A,52.53,50.85,54.33,70.73,111.75,#N/A N/A,65.59,56.37,69.8,73.72,6.7073,#N/A N/A,39.5914,40.4893,40.7732,60.0641,0.8818,#N/A N/A,53.0948,52.3074,54.0261,75.8684
3月5日2019年,1125.45,#N/A N/A,53.19,51.12,55.43,73.73,111.89,#N/A N/A,66.85,57.06,71.55,78.52,6.7076,#N/A N/A,39.693,40.5313,40.9489,60.7811,0.8843,#N/A N/A,57.6253,54.0643,61.7925,88.0686
3月6日2019年,1128.8,#N/A N/A,57.47,52.89,62.28,87.04,111.77,#N/A N/A,64.66,56.27,67.77,63.59,6.7113,#N/A N/A,41.011,41.0613,43.2835,70.5601,0.8844,#N/A N/A,57.8009,54.1342,62.0807,88.4198
3月7日2019年,1128.9,#N/A N/A,57.59,52.95,62.47,87.33,111.58,#N/A N/A,61.24,55.02,61.94,43.81,6.715,#N/A N/A,42.3674,41.5998,45.6986,78.5738,0.8934,#N/A N/A,69.8923,59.8268,78.5023,97.6721
3月8日2019年,1136.1,#N/A N/A,65.44,56.57,73.49,96.27,111.17,#N/A N/A,54.53,52.43,51.24,21.83,6.7214,#N/A N/A,44.7346,42.5392,49.8539,87.4427,0.8901,#N/A N/A,62.7882,57.1369,66.6041,67.8544
3月11日2019年,1133.6,#N/A N/A,61.2,55.05,65.93,70.4,111.21,#N/A N/A,55.05,52.66,52.15,27.18,6.7265,#N/A N/A,46.6163,43.2911,53.0732,91.5991,0.8893,#N/A N/A,61.1651,56.4998,63.9603,61.0744
3月12日2019年,1129.7,#N/A N/A,55.2,52.76,55.85,43.22,111.36,#N/A N/A,57.03,53.51,55.63,47.41,6.7085,#N/A N/A,41.2747,41.317,42.2927,33.2803,0.886,#N/A N/A,54.8648,53.9337,54.011,37.7409
3月13日2019年,1132.65,#N/A N/A,58.52,54.25,60.93,60.52,111.17,#N/A N/A,53.8,52.28,50.4,31.03,6.7071,#N/A N/A,40.8824,41.166,41.5541,30.9792,0.8829,#N/A N/A,49.687,51.6539,46.3855,24.5335
3月14日2019年,1134.9,#N/A N/A,60.89,55.36,64.44,70.72,111.7,#N/A N/A,60.51,55.25,61.7,71.8,6.723,#N/A N/A,47.0401,43.5888,52.2158,68.3085,0.8846,#N/A N/A,52.3431,52.7861,50.6812,41.4017
3月15日2019年,1137.1,#N/A N/A,63.12,56.43,67.64,78.77,111.48,#N/A N/A,56.82,53.81,55.77,52.48,6.7137,#N/A N/A,44.1438,42.5291,46.6198,46.3262,0.8829,#N/A N/A,49.5274,51.5375,46.4907,31.006
3月18日2019年,1132.1,#N/A N/A,55.4,53.42,54.99,40.66,111.43,#N/A N/A,55.99,53.48,54.43,48.07,6.713,#N/A N/A,43.9246,42.4487,46.2005,44.702,0.8819,#N/A N/A,47.8952,50.8063,44.0788,25.3825
3月19日2019年,1130.6,#N/A N/A,53.3,52.55,51.72,33.4,111.39,#N/A N/A,55.29,53.21,53.28,43.67,6.7119,#N/A N/A,43.5585,42.3187,45.4775,41.2898,0.8809,#N/A N/A,46.2537,50.0713,41.648,19.9539
3月20日2019年,1130.45,#N/A N/A,53.08,52.46,51.38,32.52,110.7,#N/A N/A,44.87,48.84,37.78,12.96,6.6945,#N/A N/A,38.1433,40.2995,35.5709,14.6879,0.8762,#N/A N/A,39.416,46.781,32.2457,7.9568
3月21日2019年,1127.65,#N/A N/A,49.06,50.81,45.09,18.79,110.82,#N/A N/A,46.75,49.58,41.13,26.45,6.6993,#N/A N/A,40.3465,41.1015,39.6507,32.6446,0.8791,#N/A N/A,44.8349,48.9233,41.4249,40.8641
3月22日2019年,1130.2,#N/A N/A,52.58,52.22,51.21,48.5,109.92,#N/A N/A,36.66,44.54,28.28,9.64,6.7182,#N/A N/A,48.174,44.1572,52.8706,69.973,0.8849,#N/A N/A,53.7458,52.8504,55.1088,71.4672
3月25日2019年,1134.2,#N/A N/A,57.54,54.36,59.22,72.33,109.97,#N/A N/A,37.46,44.87,29.66,14.19,6.7094,#N/A N/A,45.2001,43.0806,47.4285,50.447,0.884,#N/A N/A,52.3332,52.206,52.9495,63.7842
3月26日2019年,1133.5,#N/A N/A,56.43,53.92,57.37,64.49,110.64,#N/A N/A,47.18,48.97,45.41,57.33,6.7157,#N/A N/A,47.6898,44.0901,51.4531,61.8724,0.8877,#N/A N/A,57.3018,54.5619,60.168,78.2218
3月27日2019年,1134.5,#N/A N/A,57.69,54.46,59.41,71.18,110.51,#N/A N/A,45.7,48.25,43.3,50.01,6.7271,#N/A N/A,51.9444,45.8867,57.9988,76.5489,0.8894,#N/A N/A,59.3961,55.6021,63.0947,82.9157
3月28日2019年,1136.65,#N/A N/A,60.34,55.61,63.63,82.07,110.63,#N/A N/A,47.34,48.97,45.92,57.52,6.739,#N/A N/A,55.9702,47.7013,63.7401,85.3679,0.891,#N/A N/A,61.319,56.5701,65.7586,86.9014
3月29日2019年,1135.2,#N/A N/A,57.71,54.65,58.98,59.37,110.86,#N/A N/A,50.45,50.34,50.81,70.33,6.7121,#N/A N/A,46.4893,44.2326,47.2982,37.5222,0.8914,#N/A N/A,61.806,56.8136,66.4399,87.9551
4月1日2019年,1133.95,#N/A N/A,55.47,53.81,55.08,43.73,111.35,#N/A N/A,56.35,53.1,59.58,84.89,6.7115,#N/A N/A,46.3009,44.1585,46.994,36.8316,0.8918,#N/A N/A,62.3169,57.0627,67.1747,89.2521
4月2日2019年,1136.4,#N/A N/A,58.84,55.2,60.8,68.29,111.32,#N/A N/A,55.91,52.92,58.86,81.23,6.7232,#N/A N/A,50.5123,45.9838,53.5476,58.9386,0.8925,#N/A N/A,63.2436,57.5063,68.5311,91.6206
4月3日2019年,1134.45,#N/A N/A,55.26,53.87,54.57,44.9,111.49,#N/A N/A,57.91,53.87,61.82,86.26,6.7114,#N/A N/A,46.5474,44.4673,46.9599,38.536,0.8902,#N/A N/A,58.1811,55.5552,59.4502,43.9198
4月4日2019年,1136.35,#N/A N/A,57.95,54.96,59.16,63.28,111.66,#N/A N/A,59.87,54.81,64.67,90.21,6.717,#N/A N/A,48.6091,45.3521,50.229,50.6877,0.8912,#N/A N/A,59.6919,56.2233,61.9184,58.1348
4月5日2019年,1136.35,#N/A N/A,57.95,54.96,59.16,63.28,111.73,#N/A N/A,60.68,55.2,65.85,91.68,6.717,#N/A N/A,48.6091,45.3521,50.229,50.6877,0.8916,#N/A N/A,60.3095,56.4939,62.9337,63.6614
4月8日2019年,1144.7,#N/A N/A,67.81,59.49,73.84,91.46,111.48,#N/A N/A,56.3,53.49,58.05,50.75,6.7164,#N/A N/A,48.3937,45.2721,49.8586,49.1268,0.8879,#N/A N/A,52.3226,53.339,49.2656,22.4822
4月9日2019年,1142.2,#N/A N/A,63.04,57.69,65.86,68.02,111.14,#N/A N/A,50.91,51.26,49.14,26.56,6.7119,#N/A N/A,46.7217,44.6613,46.9381,36.4862,0.8878,#N/A N/A,52.1217,53.2559,48.9424,21.9077
4月10日2019年,1138.9,#N/A N/A,57.31,55.41,56.76,45.12,111.01,#N/A N/A,48.98,50.43,46.09,20.86,6.716,#N/A N/A,48.4686,45.3562,49.9435,53.0102,0.887,#N/A N/A,50.4527,52.5776,46.2139,16.7665
4月11日2019年,1139.15,#N/A N/A,57.63,55.55,57.26,47.14,111.66,#N/A N/A,57.63,54.27,60.02,69.68,6.7194,#N/A N/A,49.9346,45.9386,52.4558,64.499,0.8885,#N/A N/A,53.4618,53.7209,51.8735,49.8603
4月12日2019年,1139.45,#N/A N/A,58.03,55.72,57.93,50.43,112.02,#N/A N/A,61.52,56.21,65.57,79.95,6.7036,#N/A N/A,43.7113,43.6997,41.5529,23.8507,0.885,#N/A N/A,46.3833,50.7665,40.6464,20.848
4月15日2019年,1133.05,#N/A N/A,47.7,51.38,42.24,16.86,112.04,#N/A N/A,61.73,56.32,65.86,80.5,6.7087,#N/A N/A,46.0486,44.6013,45.6547,41.6541,0.8847,#N/A N/A,45.8232,50.5201,39.8155,19.3969
4月16日2019年,1135.75,#N/A N/A,51.61,52.98,48.82,41.5,112,#N/A N/A,61.01,56.04,64.61,74.38,6.7122,#N/A N/A,47.655,45.224,48.448,52.9724,0.8865,#N/A N/A,49.7441,51.9669,47.1135,50.4421
4月17日2019年,1134.85,#N/A N/A,50.26,52.39,46.82,36.15,112.06,#N/A N/A,61.73,56.38,65.71,78.12,6.6881,#N/A N/A,39.0361,41.8714,34.6514,17.6363,0.8853,#N/A N/A,47.2871,50.9397,43.1859,36.416
4月18日2019年,1136.95,#N/A N/A,53.33,53.64,51.98,56.01,111.97,#N/A N/A,59.94,55.71,62.44,58.78,6.7091,#N/A N/A,47.8816,45.5125,48.9128,55.9997,0.8904,#N/A N/A,57.0066,54.8624,59.3774,77.0674
4月19日2019年,1136.8,#N/A N/A,53.08,53.53,51.58,54.21,111.92,#N/A N/A,58.92,55.33,60.56,48.73,6.7042,#N/A N/A,46.1973,44.8346,46.2626,48.1502,0.8893,#N/A N/A,54.6653,53.9008,55.5369,63.8587
4月22日2019年,1141.5,#N/A N/A,59.53,56.28,61.96,81.8,111.94,#N/A N/A,59.22,55.46,61.09,53.5,6.7121,#N/A N/A,49.2942,46.1718,51.0711,61.2768,0.8883,#N/A N/A,52.5523,53.0267,52.0911,51.7612
4月23日2019年,1141.9,#N/A N/A,60.03,56.51,62.72,83.1,111.86,#N/A N/A,57.42,54.83,57.62,34.33,6.7259,#N/A N/A,54.2484,48.4306,58.3884,76.7199,0.8907,#N/A N/A,56.862,54.8448,58.9653,71.3204
4月24日2019年,1150.75,#N/A N/A,69.17,61.12,75.16,94.99,112.19,#N/A N/A,62.49,56.92,66.46,79.59,6.7219,#N/A N/A,52.6429,47.8288,55.6734,65.3829,0.8965,#N/A N/A,65.1098,58.8284,70.4808,88.3879
4月25日2019年,1160.5,#N/A N/A,75.74,65.32,82.42,97.68,111.63,#N/A N/A,51.33,52.63,47.53,28.9,6.7435,#N/A N/A,59.5968,51.2153,65.4368,84.2431,0.8982,#N/A N/A,67.0956,59.9011,72.981,90.7961
4月26日2019年,1160.9,#N/A N/A,75.97,65.48,82.66,97.76,111.58,#N/A N/A,50.47,52.27,46.21,26.63,6.7288,#N/A N/A,53.8062,48.9771,55.9941,54.1348,0.8968,#N/A N/A,63.8715,58.6004,67.6709,72.2796
4月29日2019年,1158.55,#N/A N/A,71.73,63.71,75.97,76.24,111.65,#N/A N/A,51.69,52.74,48.47,37.02,6.7336,#N/A N/A,55.3323,49.7193,58.2094,60.9675,0.894,#N/A N/A,57.881,56.081,58.151,44.8438
4月30日2019年,1168.1,#N/A N/A,77.28,67.4,82.46,89.85,111.42,#N/A N/A,47.52,51.02,41.96,21.8,6.7349,#N/A N/A,55.7587,49.9234,58.8407,63.195,0.8917,#N/A N/A,53.4467,54.1044,51.4609,30.5539
5月1日2019年,1168.1,#N/A N/A,77.28,67.4,82.46,89.85,111.38,#N/A N/A,46.81,50.73,40.88,19.69,6.7349,#N/A N/A,55.7587,49.9234,58.8407,63.195,0.8932,#N/A N/A,55.8237,55.1704,55.2391,47.0577
