12月31日2020年,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5月21日2021年,"3,183,625","-5,126,595","4,795,975","-8,242,424","1,252,416","-565,488","-7,721,822","7,787,376","2,213,222","-6,220,397","1,856,483","-2,531,130","-9,318,760","-8,412,037",,"-15,568","15,353","-78,050","-62,267","-46,890","109,208","62,467","-140,675","124,806","15,629","31,225","156,318","48,268",,"-2,310,218","5,522,366","-4,493,025","7,545,533","-2,442,342","39,947","8,546,314","-7,166,067","-2,723,200","6,617,036","-2,460,267","1,544,403",,,"-17,913","8,962","-35,972","17,718","-14,844",138,"96,553","-82,306","-4,243","143,850","-57,039","83,413",,,-121,25,-625,-146,-288,382,709,"-1,622",195,340,730,"8,553",,,"-15,633","15,633","-78,166","-62,533","-46,899","109,432","62,533","-140,698","125,065","15,633","31,266","156,331","46,899",,,-2%,2%,-9%,-7%,-5%,12%,7%,-16%,14%,2%,3%,17%,5%,," 	5,586 ",-1,1,-5,-4,-3,7,4,-9,8,1,2,10,3,33.0,-22.0,,-1.0,1.0,-5.0,-4.0,-3.0,7.0,4.0,-9.0,8.0,1.0,2.0,10.0,3.0
5月24日2021年,"-2,388,121","5,680,978","-4,514,321","7,600,429","-2,381,956","-69,818","8,500,820","-6,956,083","-2,884,057","6,397,723","-2,376,786","1,364,702","7,973,510","-438,527",,"-155,709","1,245,798","-778,781","-467,165","155,680","-1,401,913","-778,823","-778,809","622,578","1,557,763","-311,539",0,"-16,666,595",,"2,247,980","-4,450,533","3,813,590","-8,005,327","2,584,526","-1,441,303","-9,342,111","6,317,949","3,381,829","-4,855,589","2,034,021","-1,521,020",,,"16,756","-6,999","29,873","-18,821","15,793","-4,955","-105,339","73,267","5,193","-108,706","49,440","-83,413",,,"-1,157","1,963","-6,099","-1,103",949,"-4,817","-8,786","-9,039",950,"35,144","-7,599",0,,,"-155,778","1,246,228","-778,892","-467,335","155,778","-1,402,006","-778,892","-778,892","623,114","1,557,785","-311,557",0,"-155,778",,,2%,-15%,9%,6%,-2%,17%,9%,9%,-7%,-19%,4%,0%,2%,," 	5,587 ",1,-8,5,3,-1,9,5,5,-4,-10,2,0,1,30.0,-23.0,,1.0,-8.0,5.0,3.0,-1.0,9.0,5.0,5.0,-4.0,-10.0,2.0,0.0,1.0
5月25日2021年,"2,463,466","-5,750,343","4,625,916","-7,632,476","2,508,879","-71,325","-8,763,703","7,240,615","2,866,116","-6,409,925","2,359,809","-1,591,441","-8,154,411","-8,592,939",,"-34,238","-54,431",0,"61,614","-68,455","-27,230","-13,659","-27,329","-47,609",0,"-34,253","27,402","-834,748",,"-2,341,995","4,450,113","-3,847,135","8,161,255","-2,733,014","1,446,008","9,528,867","-6,489,136","-3,536,303","4,852,162","-2,082,523","1,618,843",,,"-17,005","6,914","-29,873","18,964","-16,194","4,864","105,188","-73,577","-5,264","108,706","-50,271","84,840",,,-249,-85,0,143,-401,-91,-151,-310,-71,0,-831,"1,427",,,"-34,260","-54,816",0,"61,668","-68,520","-27,408","-13,704","-27,408","-47,964",0,"-34,260","27,408","-41,112",,,8%,13%,0%,-14%,16%,6%,3%,6%,11%,0%,8%,-6%,9%,," 	5,588 ",5,8,0,-9,10,4,2,4,7,0,5,-4,6,45.0,-13.0,,5.0,8.0,0.0,-9.0,10.0,4.0,2.0,4.0,7.0,0.0,5.0,-4.0,6.0
5月26日2021年,"-2,299,749","4,460,524","-3,844,587","8,103,546","-2,712,535","1,489,069","9,762,440","-6,417,292","-3,439,971","4,800,109","-2,021,368","1,654,870","9,535,055","942,116",,"838,239","-313,916","-733,448","-943,072","-419,070","-838,161","523,920","628,714","837,758","628,730","-628,737","-314,369","-16,241,073",,"3,172,225","-4,720,008","3,111,139","-9,108,233","2,361,920","-2,300,000","-9,224,860","7,073,336","4,325,338","-4,171,379","1,426,885","-1,996,641",,,"23,128","-7,406","24,190","-21,156","13,744","-7,666","-99,565","80,793","6,532","-94,404","35,005","-100,901",,,"6,123",-492,"-5,683","-2,192","-2,450","-2,802","5,623","7,216","1,268","14,302","-15,266","-16,061",,,"838,335","-314,376","-733,544","-943,127","-419,168","-838,335","523,960","628,752","838,335","628,752","-628,752","-314,376","-943,127",,,-10%,4%,9%,11%,5%,10%,-6%,-7%,-10%,-7%,7%,4%,11%,," 	5,589 ",-8,3,7,9,4,8,-5,-6,-8,-6,6,3,9,40.0,-33.0,,-8.0,3.0,7.0,9.0,4.0,8.0,-5.0,-6.0,-8.0,-6.0,6.0,3.0,9.0
5月27日2021年,"2,343,799","-4,469,535","3,889,570","-8,112,568","2,768,783","-1,488,431","-9,720,958","6,509,521","3,490,000","-4,807,384","2,053,533","-1,752,116","-9,295,786","-8,353,670",,"-38,590","-12,268","116,095","64,366","90,284","12,775","12,823","-129,009","-102,817","-90,301","-51,618","129,051","92,121",,"-3,220,627","4,771,183","-3,040,028","9,120,006","-2,259,429","2,339,367","9,209,860","-7,267,244","-4,430,575","4,088,353","-1,476,414","2,195,537",,,"-23,408","7,387","-23,301","21,306","-13,220","7,708","99,704","-82,243","-6,687","92,393","-36,225","107,164",,,-280,-19,889,150,524,42,139,"-1,450",-155,"-2,011","-1,220","6,263",,,"-38,717","-12,906","116,151","64,529","90,340","12,906","12,906","-129,057","-103,246","-90,340","-51,623","129,057","90,340",,,-4%,-1%,12%,7%,10%,1%,1%,-14%,-11%,-10%,-5%,14%,10%,," 	5,590 ",-3,-1,9,5,7,1,1,-10,-8,-7,-4,10,7,33.0,-33.0,,-3.0,-1.0,9.0,5.0,7.0,1.0,1.0,-10.0,-8.0,-7.0,-4.0,10.0,7.0
5月28日2021年,"-3,206,067","4,824,917","-3,196,859","9,240,531","-2,420,138","2,353,178","9,289,847","-7,130,715","-4,383,712","4,253,791","-1,470,857","2,038,255","10,192,172","1,838,503",,"847,428","-1,210,671","-484,269","-363,109","-363,159","363,070","242,099","-1,210,610","120,534","726,405","-968,507","-242,125","-15,495,654",,"4,092,084","-6,023,320","2,596,496","-9,668,006","1,966,695","-2,002,883","-9,060,571","6,049,114","4,607,063","-3,437,085","553,968","-2,409,431",,,"29,543","-9,250","19,642","-22,132","11,170","-6,521","-97,122","68,519","6,866","-76,285","13,216","-119,175",,,"6,135","-1,863","-3,659",-826,"-2,050","1,187","2,582","-13,724",179,"16,108","-23,009","-12,011",,,"847,474","-1,210,677","-484,271","-363,203","-363,203","363,203","242,135","-1,210,677","121,068","726,406","-968,541","-242,135","-1,210,677",,,-10%,14%,6%,4%,4%,-4%,-3%,14%,-1%,-9%,12%,3%,14%,," 	5,591 ",-7,10,4,3,3,-3,-2,10,-1,-6,8,2,10,40.0,-19.0,,-7.0,10.0,4.0,3.0,3.0,-3.0,-2.0,10.0,-1.0,-6.0,8.0,2.0,10.0
5月31日2021年,"3,244,053","-4,812,600","3,080,532","-9,439,220","2,431,678","-2,365,497","-9,432,026","7,369,104","4,503,801","-4,156,110","1,520,208","-2,194,753","-10,250,830","-8,412,328",,"217,693","-24,044","-193,496","-241,568","-72,564","-169,257","-72,554","72,564","-169,265","-145,122","169,312","120,942","170,122",,"-3,873,787","5,999,226","-2,789,759","9,560,760","-2,141,083","1,833,171","9,117,373","-6,085,929","-4,793,600","3,284,583","-382,390","2,557,820",,,"-27,967","9,213","-21,104","21,588","-11,556","5,969","96,359","-67,715","-7,119","73,087","-9,172","125,065",,,"1,576",-37,"-1,462",-544,-386,-552,-763,804,-253,"-3,198","4,044","5,890",,,"217,717","-24,191","-193,527","-241,908","-72,572","-169,336","-72,572","72,572","-169,336","-145,145","169,336","120,954","169,336",,,12%,-1%,-11%,-13%,-4%,-9%,-4%,4%,-9%,-8%,9%,7%,9%,," 	5,592 ",9,-1,-8,-10,-3,-7,-3,3,-7,-6,7,5,7,24.0,-45.0,,9.0,-1.0,-8.0,-10.0,-3.0,-7.0,-3.0,3.0,-7.0,-6.0,7.0,5.0,7.0
6月1日2021年,"-4,101,979","6,062,820","-2,583,158","9,834,789","-2,129,011","1,997,430","9,375,155","-6,133,907","-4,655,854","3,471,060","-559,401","2,558,813","13,136,758","4,724,430",,"-123,698","370,602","371,023","494,448","-123,573","494,608","123,697","742,241","1,237,081","989,681","1,237,068","-1,237,106","-15,957,154",,"3,760,588","-5,668,174","3,147,676","-9,098,773","2,078,002","-1,333,565","-9,178,903","6,803,583","6,062,200","-2,336,257","1,627,157","-3,916,861",,,"27,072","-8,642","23,941","-20,476","10,909","-4,355","-95,079","75,990","8,957","-51,369","38,564","-182,465",,,-895,571,"2,837","1,112",-647,"1,614","1,280","8,275","1,838","21,718","29,392","-57,400",,,"-123,711","371,132","371,132","494,843","-123,711","494,843","123,711","742,264","1,237,107","989,686","1,237,107","-1,237,107","-865,975",,,1%,-4%,-4%,-6%,1%,-6%,-1%,-9%,-15%,-12%,-15%,15%,10%,," 	5,593 ",1,-3,-3,-4,1,-4,-1,-6,-10,-8,-10,10,7,12.0,-49.0,,1.0,-3.0,-3.0,-4.0,1.0,-4.0,-1.0,-6.0,-10.0,-8.0,-10.0,10.0,7.0
6月2日2021年,"3,884,793","-5,980,916","2,766,669","-9,522,981","2,230,275","-1,818,151","-9,197,193","6,054,654","4,796,379","-3,306,460","408,861","-2,711,611","-12,395,681","-7,671,251",,"-656,127",0,"590,462","590,352","-65,422","459,091","-393,684","-262,429","262,300","328,062","459,298","-590,533","66,670",,"-4,417,222","5,610,314","-2,547,230","9,618,884","-2,172,124","1,782,634","8,679,812","-7,059,324","-5,771,159","2,644,841","-1,186,631","3,358,184",,,"-31,792","8,642","-19,434","21,814","-11,243","5,870","90,979","-78,906","-8,570","58,615","-27,901","155,279",,,"-4,720",0,"4,507","1,338",-334,"1,515","-4,100","-2,916",387,"7,246","10,663","-27,186",,,"-656,171",0,"590,554","590,554","-65,617","459,320","-393,703","-262,468","262,468","328,085","459,320","-590,554","65,617",,,-14%,0%,13%,13%,-1%,10%,-8%,-6%,6%,7%,10%,-13%,1%,," 	5,594 ",-10,0,9,9,-1,7,-6,-4,4,5,7,-9,1,41.0,-30.0,,-10.0,0.0,9.0,9.0,-1.0,7.0,-6.0,-4.0,4.0,5.0,7.0,-9.0,1.0
6月3日2021年,"-3,690,006","5,502,235","-3,086,457","9,089,054","-2,247,108","1,360,000","9,186,195","-7,044,975","-5,975,577","2,388,159","-1,687,016","3,855,932","7,650,437","-20,814",,"-852,239","567,752","-568,201","709,870","-283,948",0,"-284,091","-710,212","-852,150","568,211","-1,278,523","994,405","-15,340,852",,"3,493,894","-4,934,483","1,927,794","-8,969,535","2,028,582","-1,819,091","-9,076,602","6,597,192","4,861,127","-2,148,010","-50,805","-2,270,994",,,"25,543","-7,749","15,006","-20,224","9,882","-5,870","-93,910","71,279","7,291","-46,422","-1,158","-107,475",,,"-6,249",893,"-4,428","1,590","-1,361",0,"-2,931","-7,627","-1,279","12,193","-29,059","47,804",,,"-852,361","568,241","-568,241","710,301","-284,120",0,"-284,120","-710,301","-852,361","568,241","-1,278,542","994,421",0,,,11%,-7%,7%,-9%,4%,0%,4%,9%,11%,-7%,17%,-13%,0%,," 	5,595 ",6,-4,4,-5,2,0,2,5,6,-4,9,-7,0,34.0,-20.0,,6.0,-4.0,4.0,-5.0,2.0,0.0,2.0,5.0,6.0,-4.0,9.0,-7.0,0.0
6月4日2021年,"4,422,089","-5,629,557","2,533,253","-9,678,866","2,375,418","-1,824,286","-8,929,587","7,437,740","5,775,307","-2,675,722","1,228,440","-3,280,592","-8,246,363","-8,267,177",,"-2,238",-655,"-2,502",885,"-1,908","1,242","2,159",0,"1,358","2,221",-478,"-2,251","-38,711",,"-3,572,088","5,061,150","-1,967,554","8,969,880","-2,093,378","1,825,528","9,215,837","-6,727,528","-4,921,799","2,109,731","49,605","2,283,936",,,"-25,559","7,748","-15,025","20,226","-9,891","5,874","93,932","-71,279","-7,289","46,471","1,147","107,370",,,-16,-1,-19,2,-9,4,22,0,2,49,-11,-105,,,"-2,257","-1,254","-2,508","1,254","-2,006","1,505","2,257",0,"2,006","2,257",-502,"-2,257",-752,,,11%,6%,12%,-6%,10%,-7%,-11%,0%,-10%,-11%,2%,11%,4%,," 	5,596 ",9,5,10,-5,8,-6,-9,0,-8,-9,2,9,3,43.0,-37.0,,9.0,5.0,10.0,-5.0,8.0,-6.0,-9.0,0.0,-8.0,-9.0,2.0,9.0,3.0
6月7日2021年,"-3,550,228","5,021,141","-1,962,845","9,053,368","-2,103,350","1,834,048","9,251,401","-6,740,498","-4,959,365","2,110,043","44,823","2,409,038","10,407,576","2,140,398",,"718,753","-359,218","1,198,128","1,078,099","119,686","1,078,068","958,428","-598,981","478,744","718,861","838,695",0,"-16,412,838",,"4,271,219","-5,379,704","3,163,475","-7,976,154","2,224,944","-757,221","-8,295,133","6,141,517","5,436,751","-1,393,402","794,350","-2,406,787",,,"30,731","-8,301","24,185","-17,800","10,465","-2,415","-84,091","64,876","7,993","-30,599","18,196","-107,370",,,"5,172",-553,"9,160","2,426",574,"3,459","9,841","-6,403",704,"15,872","19,343",0,,,"718,885","-359,442","1,198,142","1,078,327","119,814","1,078,327","958,513","-599,071","479,257","718,885","838,699",0,"-119,814",,,-9%,4%,-14%,-13%,-1%,-13%,-12%,7%,-6%,-9%,-10%,0%,1%,," 	5,597 ",-6,3,-10,-9,-1,-9,-8,5,-4,-6,-7,0,1,8.0,-60.0,,-6.0,3.0,-10.0,-9.0,-1.0,-9.0,-8.0,5.0,-4.0,-6.0,-7.0,0.0,1.0
6月8日2021年,"3,482,302","-4,959,775","1,882,931","-8,981,580","1,935,309","-1,823,777","-9,203,291","6,618,405","4,971,141","-2,093,149","-59,803","-2,292,514","-10,523,801","-8,383,402",,"127,301","24,864","-76,322","-229,227","-254,761","229,216","-229,305","152,815","152,502","229,289","50,934","254,797","129,065",,"-4,073,754","5,343,858","-3,157,380","7,674,254","-2,309,756","974,925","8,015,558","-5,866,609","-5,297,384","1,603,577","-727,959","2,547,311",,,"-29,794","8,340","-24,787","17,280","-11,812","3,171","81,720","-63,211","-7,768","35,729","-17,000","119,452",,,937,39,-602,-520,"-1,347",756,"-2,371","1,665",225,"5,130","1,196","12,082",,,"127,405","25,481","-76,443","-229,328","-254,809","229,328","-229,328","152,886","152,886","229,328","50,962","254,809","127,405",,,6%,1%,-4%,-11%,-12%,11%,-11%,7%,7%,11%,2%,12%,6%,," 	5,598 ",5,1,-3,-9,-10,9,-9,6,6,9,2,10,5,48.0,-31.0,,5.0,1.0,-3.0,-9.0,-10.0,9.0,-9.0,6.0,6.0,9.0,2.0,10.0,5.0
6月9日2021年,"-4,160,605","5,285,040","-3,033,631","7,620,413","-1,873,133","724,228","8,042,967","-5,819,485","-5,462,747","1,333,254","-754,398","2,270,463","4,172,364","-4,211,038",,"-223,519","-447,033","-447,085","-893,864","894,070","-446,919","670,596","782,407","-670,633","223,551","1,117,776","447,113","-15,647,969",,"3,809,785","-5,756,938","2,662,867","-8,285,049","3,021,965","-1,400,363","-7,143,066","6,449,077","4,639,613","-1,338,992","1,821,241","-2,078,147",,,"28,134","-9,045","21,202","-19,373","16,735","-4,649","-74,725","71,928","6,789","-30,594","43,354","-98,113",,,"-1,660",-705,"-3,585","-2,093","4,923","-1,478","6,995","8,717",-979,"5,135","26,354","21,339",,,"-223,557","-447,115","-447,115","-894,230","894,230","-447,115","670,672","782,451","-670,672","223,557","1,117,787","447,115","-1,117,787",,,3%,5%,5%,11%,-11%,5%,-8%,-9%,8%,-3%,-13%,-5%,13%,," 	5,599 ",2,4,4,8,-8,4,-6,-7,6,-2,-10,-4,10,28.0,-37.0,,2.0,4.0,4.0,8.0,-8.0,4.0,-6.0,-7.0,6.0,-2.0,-10.0,-4.0,10.0
6月10日2021年,"4,075,585","-5,345,717","3,148,853","-7,509,367","2,265,987","-983,183","-7,979,911","5,743,140","5,375,193","-1,560,820","696,956","-2,553,562","-4,626,846","-8,837,884",,"64,740",0,"-518,257","-453,379",0,"-323,825","-388,692","-583,016","258,720","-388,683","323,923","-647,838","-8,162,111",,"-3,787,326","5,792,750","-3,220,025","7,949,852","-3,160,058","1,106,277","6,920,623","-7,108,563","-4,445,840","948,586","-1,490,809","1,458,611",,,"-27,662","9,045","-25,255","18,331","-16,735","3,600","70,746","-78,360","-6,417","21,691","-35,600","68,013",,,472,0,"-4,053","-1,042",0,"-1,049","-3,979","-6,432",372,"-8,903","7,754","-30,100",,,"64,785",0,"-518,282","-453,496",0,"-323,926","-388,711","-583,067","259,141","-388,711","323,926","-647,852","-259,141",,,-2%,0%,12%,11%,0%,8%,9%,14%,-6%,9%,-8%,15%,6%,," 	5,600 ",-1,0,8,7,0,5,6,9,-4,6,-5,10,4,51.0,-10.0,,-1.0,0.0,8.0,7.0,0.0,5.0,6.0,9.0,-4.0,6.0,-5.0,10.0,4.0
6月11日2021年,"-3,829,825","5,793,887","-2,709,806","8,458,036","-3,118,056","1,431,706","7,353,922","-6,591,144","-4,714,069","1,347,772","-1,827,027","2,065,153","3,660,549","-5,177,335",,"995,776","870,701","-995,812","124,437","-995,696","-373,196","-746,848","124,466","-995,240","746,848","373,404","-497,908","-16,678,217",,"4,760,862","-4,923,186","2,232,251","-7,880,219","2,122,360","-1,481,077","-7,712,078","7,298,626","3,460,109","-212,241","1,876,507","-1,915,223",,,"34,940","-7,689","17,474","-18,046","11,335","-4,809","-78,393","79,729","4,984","-4,806","44,504","-92,676",,,"7,278","1,356","-7,781",285,"-5,400","-1,209","-7,647","1,369","-1,433","16,885","8,904","-24,663",,,"995,818","871,341","-995,818","124,477","-995,818","-373,432","-746,863","124,477","-995,818","746,863","373,432","-497,909","-995,818",,,-11%,-10%,11%,-1%,11%,4%,8%,-1%,11%,-8%,-4%,6%,11%,," 	5,601 ",-8,-7,8,-1,8,3,6,-1,8,-6,-3,4,8,37.0,-26.0,,-8.0,-7.0,8.0,-1.0,8.0,3.0,6.0,-1.0,8.0,-6.0,-3.0,4.0,8.0
6月14日2021年,"3,832,342","-5,844,345","3,281,876","-8,062,537","3,101,935","-1,138,749","-6,863,869","7,168,090","4,483,848","-958,196","1,446,811","-1,404,526","-957,320","-6,134,655",,"-386,364","-231,485","463,598","-617,843","-154,363","-540,781","154,538","463,567","617,539","-77,237","463,635","-540,910","-9,889,196",,"-5,214,482","4,742,158","-1,822,465","7,320,257","-2,260,602","971,163","7,765,255","-6,828,989","-2,871,069","134,111","-1,356,579","1,361,524",,,"-37,719","7,333","-13,948","16,649","-12,157","3,101","79,968","-74,692","-4,102","3,051","-33,149","65,883",,,"-2,779",-356,"3,526","-1,397",-822,"-1,708","1,575","5,037",882,"-1,755","11,355","-26,793",,,"-386,368","-231,821","463,642","-618,189","-154,547","-540,916","154,547","463,642","618,189","-77,274","463,642","-540,916","-463,642",,,7%,4%,-9%,12%,3%,10%,-3%,-9%,-12%,1%,-9%,10%,9%,," 	5,602 ",5,3,-6,8,2,7,-2,-6,-8,1,-6,7,6,33.0,-28.0,,5.0,3.0,-6.0,8.0,2.0,7.0,-2.0,-6.0,-8.0,1.0,-6.0,7.0,6.0
6月15日2021年,"-4,856,704","4,965,882","-2,285,335","8,085,472","-2,155,361","1,527,349","7,763,784","-7,442,026","-3,509,319","209,562","-1,822,740","1,910,235","2,390,798","-3,743,857",,"-240,540","-240,018","-240,552","120,063","1,082,583","360,630","-1,082,576","240,564","-119,951","481,109","360,834","360,849","-11,064,924",,"5,002,528","-4,974,414","1,581,184","-7,347,566","3,392,307","-625,938","-9,000,898","7,219,023","2,771,829","348,784","1,719,939","-1,008,477",,,"35,984","-7,706","12,102","-16,382","17,744","-1,970","-90,891","77,263","3,931","7,950","41,911","-48,659",,,"-1,735",-373,"-1,846",267,"5,587","1,131","-10,923","2,571",-171,"11,001","8,762","17,224",,,"-240,575","-240,575","-240,575","120,287","1,082,586","360,862","-1,082,586","240,575","-120,287","481,149","360,862","360,862","-1,202,874",,,4%,4%,4%,-2%,-18%,-6%,18%,-4%,2%,-8%,-6%,-6%,20%,," 	5,603 ",2,2,2,-1,-9,-3,9,-2,1,-4,-3,-3,10,16.0,-25.0,,2.0,2.0,2.0,-1.0,-9.0,-3.0,9.0,-2.0,1.0,-4.0,-3.0,-3.0,10.0
6月16日2021年,"5,204,310","-4,693,342","1,797,800","-7,355,957","2,292,022","-974,959","-7,830,968","6,907,709","2,866,867","-132,320","1,351,736","-1,386,444","-1,953,546","-5,697,403",,0,"328,312","591,114","-196,876","-328,371","131,078","-328,336","-65,649","-459,680","262,706","-394,076","-131,352","-6,961,406",,"-4,963,770","5,261,672","-966,134","7,039,019","-3,702,975","745,407","8,585,207","-7,213,921","-3,206,596","-86,084","-2,106,647","894,244",,,"-35,984","8,220","-7,494","15,937","-19,458","2,387","87,550","-77,970","-4,587","-1,955","-51,554","42,290",,,0,514,"4,608",-445,"-1,714",417,"-3,341",-707,-656,"5,995","-9,643","-6,369",,,0,"328,409","591,135","-197,045","-328,409","131,363","-328,409","-65,682","-459,772","262,727","-394,090","-131,363","-525,454",,,0%,-9%,-16%,5%,9%,-4%,9%,2%,12%,-7%,11%,4%,14%,," 	5,604 ",0,-5,-9,3,5,-2,5,1,7,-4,6,2,8,29.0,-20.0,,0.0,-5.0,-9.0,3.0,5.0,-2.0,5.0,1.0,7.0,-4.0,6.0,2.0,8.0
6月17日2021年,"-4,935,039","4,925,037","-1,560,509","7,254,017","-3,418,516","617,703","8,796,028","-7,032,316","-2,734,758","-348,030","-1,697,876","1,127,579","993,320","-4,704,083",,"607,641","227,762","-379,699","151,876","683,664","-151,759","-683,665","-759,649","-607,323","683,677",0,"759,642","-11,393,758",,"5,542,680","-5,025,588","589,696","-6,905,266","4,430,551","-900,540","-9,151,357","6,338,316","2,587,115","769,001","2,091,952","-236,586",,,"40,409","-7,864","4,564","-15,597","22,935","-2,869","-94,559","69,689","3,722","17,567","51,554","-10,416",,,"4,425",356,"-2,930",340,"3,477",-482,"-7,009","-8,281",-865,"15,612",0,"31,874",,,"607,723","227,896","-379,827","151,931","683,688","-151,931","-683,688","-759,654","-607,723","683,688",0,"759,654",0,,,-11%,-4%,7%,-3%,-12%,3%,12%,13%,11%,-12%,0%,-13%,0%,," 	5,605 ",-8,-3,5,-2,-9,2,9,10,8,-9,0,-10,0,34.0,-41.0,,-8.0,-3.0,5.0,-2.0,-9.0,2.0,9.0,10.0,8.0,-9.0,0.0,-10.0,0.0
6月18日2021年,"4,729,329","-5,069,037","952,896","-7,184,135","3,854,966","-760,917","-8,665,780","7,263,576","3,136,907","86,429","2,132,724","-1,001,869","-524,911","-5,228,994",,0,"-631,652","-280,810","-350,756","561,510","561,453","-491,454","491,420",0,"70,177","-140,419","702,097","-8,985,831",,"-5,336,970","4,209,623","-854,008","6,681,504","-3,977,120","1,474,129","8,857,991","-6,012,507","-2,529,585","-699,929","-2,273,142","944,324",,,"-40,409","6,833","-6,813","14,817","-20,070","4,642","89,599","-64,400","-3,722","-15,962","-54,969","38,599",,,0,"-1,031","-2,249",-780,"2,865","1,773","-4,960","5,289",0,"1,605","-3,415","28,183",,,0,"-631,892","-280,841","-351,051","561,682","561,682","-491,471","491,471",0,"70,210","-140,420","702,102","-421,261",,,0%,13%,6%,7%,-12%,-12%,10%,-10%,0%,-1%,3%,-15%,9%,," 	5,606 ",0,9,4,5,-8,-8,7,-7,0,-1,2,-10,6,27.0,-34.0,,0.0,9.0,4.0,5.0,-8.0,-8.0,7.0,-7.0,0.0,-1.0,2.0,-10.0,6.0
6月21日2021年,"-5,364,184","4,853,421","-573,903","6,762,859","-4,436,331","882,223","9,056,706","-6,221,117","-2,521,587","-753,880","-2,059,788","254,099","-121,483","-5,350,477",,"-475,255","135,478","679,064","-339,508","-203,570","610,991","543,259","407,448","135,550","-135,805","-475,352","-475,362","-9,845,636",,"4,888,929","-4,086,291","1,533,777","-6,751,611","3,671,251","-832,685","-8,021,992","6,137,145","2,657,137","547,898","1,724,855","-1,431,557",,,"36,837","-6,614","12,193","-15,604","19,023","-2,672","-83,910","68,994","3,922","12,785","43,050","-57,622",,,"-3,572",219,"5,380",-787,"-1,047","1,970","5,689","4,594",200,"-3,177","-11,919","-19,023",,,"-475,363","135,818","679,090","-339,545","-203,727","611,181","543,272","407,454","135,818","-135,818","-475,363","-475,363","-611,181",,,9%,-3%,-13%,6%,4%,-12%,-10%,-8%,-3%,3%,9%,9%,12%,," 	5,607 ",7,-2,-10,5,3,-9,-8,-6,-2,2,7,7,9,31.0,-37.0,,7.0,-2.0,-10.0,5.0,3.0,-9.0,-8.0,-6.0,-2.0,2.0,7.0,7.0,9.0
6月22日2021年,"5,385,794","-4,232,515","854,527","-6,460,076","3,955,933","-1,449,905","-8,674,023","5,822,843","2,543,197","683,244","2,178,615","-929,072","-321,439","-5,671,915",,"862,956","258,665","86,283","-86,028","517,722","-776,654","-258,811","862,901","172,499","862,955","258,874","258,883","-10,613,707",,"-4,047,583","4,355,702","-1,447,308","6,713,556","-3,234,641","62,260","7,871,953","-5,367,390","-2,506,248","315,517","-1,444,389","1,663,317",,,"-30,370","7,030","-11,508","15,407","-16,394",199,"81,251","-59,446","-3,671","7,353","-36,488","68,275",,,"6,467",416,685,-197,"2,629","-2,473","-2,659","9,548",251,"20,138","6,562","10,653",,,"862,980","258,894","86,298","-86,298","517,788","-776,682","-258,894","862,980","172,596","862,980","258,894","258,894","-86,298",,,-16%,-5%,-2%,2%,-10%,15%,5%,-16%,-3%,-16%,-5%,-5%,2%,," 	5,608 ",-10,-3,-1,1,-6,9,3,-10,-2,-10,-3,-3,1,13.0,-48.0,,-10.0,-3.0,-1.0,1.0,-6.0,9.0,3.0,-10.0,-2.0,-10.0,-3.0,-3.0,1.0
6月23日2021年,"-4,973,988","4,147,176","-1,549,774","6,833,676","-3,782,559","835,388","8,233,232","-6,284,481","-2,684,733","-549,127","-1,664,491","1,471,542","31,861","-5,640,054",,"699,180","-388,265","77,592","155,090","-621,517","-699,074","-776,941","621,539","310,237","-77,685","77,682","388,470","-10,565,186",,"4,810,211","-4,794,106","1,541,084","-6,592,558","2,643,319","-757,807","-8,751,362","6,043,118","2,822,471","-391,514","1,483,299","-1,341,954",,,"35,530","-7,652","12,118","-15,054","13,307","-2,428","-89,124","66,214","4,127","-9,179","38,508","-52,956",,,"5,160",-622,610,353,"-3,087","-2,229","-7,873","6,768",456,"-1,826","2,020","15,319",,,"699,277","-388,487","77,697","155,395","-621,580","-699,277","-776,975","621,580","310,790","-77,697","77,697","388,487","-776,975",,,-12%,7%,-1%,-3%,11%,12%,14%,-11%,-5%,1%,-1%,-7%,14%,," 	5,609 ",-9,5,-1,-2,8,9,10,-8,-4,1,-1,-5,10,33.0,-30.0,,-9.0,5.0,-1.0,-2.0,8.0,9.0,10.0,-8.0,-4.0,1.0,-1.0,-5.0,10.0
